address_name,address_url,address_type,address_price,address_bedrooms,address_bathrooms,address_sqft
"68-1691 Alana St, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-1691-Alana-St-Waikoloa-HI-96738/69389833_zpid/,House for sale,"$739,000.00",3 bds,2 ba,"1,756 sqft"
"87-320 Kaohe Rd, Captain Cook, HI 96704",https://www.zillow.com/homedetails/87-320-Kaohe-Rd-Captain-Cook-HI-96704/240503002_zpid/,House for sale,"$609,000.00",3 bds,2 ba,"1,904 sqft"
"1121A Kahoa St, Hilo, HI 96720",https://www.zillow.com/homedetails/1121A-Kahoa-St-Hilo-HI-96720/2078378337_zpid/,House for sale,"$699,000.00",6 bds,5 ba,"4,722 sqft"
"77-963 Waiaea Rd, Holualoa, HI 96725",https://www.zillow.com/homedetails/77-963-Waiaea-Rd-Holualoa-HI-96725/138336207_zpid/,House for sale,"$1,350,000.00",4 bds,3 ba,"2,653 sqft"
"92-9292 Tiki Ln, Captain Cook, HI 96704",https://www.zillow.com/homedetails/92-9292-Tiki-Ln-Captain-Cook-HI-96704/2078450257_zpid/,House for sale,"$42,900.00",Studio,-- ba,-- sqft
"27-224 Old Mamalahoa Hwy, Papaikou, HI 96781",https://www.zillow.com/homedetails/27-224-Old-Mamalahoa-Hwy-Papaikou-HI-96781/558254_zpid/,House for sale,"$677,000.00",6 bds,4 ba,"2,313 sqft"
"68-1768 Niu Haohao Pl, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-1768-Niu-Haohao-Pl-Waikoloa-HI-96738/565446_zpid/,House for sale,"$579,000.00",3 bds,2 ba,"1,676 sqft"
"75-5748 Alahou St APT 1H, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/75-5748-Alahou-St-APT-1H-Kailua-Kona-HI-96740/570119_zpid/,Townhouse for sale,"$309,000.00",3 bds,2 ba,"1,548 sqft"
"11-2823 Apele Rd, Mountain View, HI 96771",https://www.zillow.com/homedetails/11-2823-Apele-Rd-Mountain-View-HI-96771/2077977296_zpid/,House for sale,"$249,000.00",1 bd,1 ba,656 sqft
"13-1313 Malama St, Pahoa, HI 96778",https://www.zillow.com/homedetails/13-1313-Malama-St-Pahoa-HI-96778/533276_zpid/,House for sale,"$189,000.00",2 bds,1 ba,"1,666 sqft"
"19-3940 Hoonanea St, Hilo, HI 96720",https://www.zillow.com/homedetails/19-3940-Hoonanea-St-Hilo-HI-96720/2078016042_zpid/,House for sale,"$310,000.00",4 bds,2 ba,"1,044 sqft"
"69-200 Pohakulana Pl APT N21, Waikoloa, HI 96738",https://www.zillow.com/homedetails/69-200-Pohakulana-Pl-APT-N21-Waikoloa-HI-96738/71668439_zpid/,Condo for sale,"$465,000.00",2 bds,2 ba,"1,033 sqft"
"68-1376 S Pauoa Rd #C21, Kamuela, HI 96743",https://www.zillow.com/homedetails/68-1376-S-Pauoa-Rd-C21-Kamuela-HI-96743/71669082_zpid/,Condo for sale,"$589,000.00",3 bds,2 ba,"1,197 sqft"
"12-4346 Puna St, Pahoa, HI 96778",https://www.zillow.com/homedetails/12-4346-Puna-St-Pahoa-HI-96778/138281679_zpid/,House for sale,"$89,000.00",2 bds,1 ba,"1,414 sqft"
"32 1056 Old Mamalahoa Hwy, Ninole, HI 96780",https://www.zillow.com/homedetails/32-1056-Old-Mamalahoa-Hwy-Ninole-HI-96780/138312046_zpid/,House for sale,"$12,500,000.00",5 bds,7 ba,"7,422 sqft"
"15-1672 Beach Rd, Keaau, HI 96749",https://www.zillow.com/homedetails/15-1672-Beach-Rd-Keaau-HI-96749/537986_zpid/,House for sale,"$399,000.00",3 bds,3 ba,"2,282 sqft"
"83-5338 Middle Keei Rd, Captain Cook, HI 96704",https://www.zillow.com/homedetails/83-5338-Middle-Keei-Rd-Captain-Cook-HI-96704/2080522452_zpid/,House for sale,"$439,900.00",Studio,-- ba,-- sqft
"77-6371 Kupuna St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/77-6371-Kupuna-St-Kailua-Kona-HI-96740/573084_zpid/,House for sale,"$970,000.00",5 bds,4 ba,"3,908 sqft"
"68-3551 Makana Aloha Pl, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-3551-Makana-Aloha-Pl-Waikoloa-HI-96738/51610669_zpid/,House for sale,"$599,000.00",3 bds,2 ba,"1,623 sqft"
"62-1725 Ohiaku Pl, Kamuela, HI 96743",https://www.zillow.com/homedetails/62-1725-Ohiaku-Pl-Kamuela-HI-96743/80374599_zpid/,House for sale,"$2,800,000.00",5 bds,3 ba,"3,751 sqft"
"14-300 Pakaka Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-300-Pakaka-Rd-Pahoa-HI-96778/533685_zpid/,House for sale,"$249,000.00",2 bds,2 ba,"1,176 sqft"
"94-1522 Hekau St, Naalehu, HI 96772",https://www.zillow.com/homedetails/94-1522-Hekau-St-Naalehu-HI-96772/138344881_zpid/,House for sale,"$309,000.00",2 bds,2 ba,"1,100 sqft"
"96-3113 Pikake St, Pahala, HI 96777",https://www.zillow.com/homedetails/96-3113-Pikake-St-Pahala-HI-96777/2080016073_zpid/,House for sale,"$159,000.00",3 bds,1 ba,792 sqft
"59-220 Maki Way, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-220-Maki-Way-Kamuela-HI-96743/80323323_zpid/,House for sale,"$1,250,000.00",3 bds,3 ba,"2,194 sqft"
"62-2741 Kohala Mountain Rd, Kamuela, HI 96743",https://www.zillow.com/homedetails/62-2741-Kohala-Mountain-Rd-Kamuela-HI-96743/138315819_zpid/,House for sale,"$995,000.00",2 bds,1 ba,912 sqft
"79 Halaulani Pl, Hilo, HI 96720",https://www.zillow.com/homedetails/79-Halaulani-Pl-Hilo-HI-96720/557146_zpid/,House for sale,"$865,000.00",3 bds,3 ba,"3,138 sqft"
"73-1498 Hao St #2, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-1498-Hao-St-2-Kailua-Kona-HI-96740/120850154_zpid/,House for sale,"$915,000.00",4 bds,3 ba,"1,896 sqft"
"15-1813 29th Ave, Keaau, HI 96749",https://www.zillow.com/homedetails/15-1813-29th-Ave-Keaau-HI-96749/536759_zpid/,Auction,$126K,5 bds,4 ba,"2,045 sqft"
"59-398 Ka Nani Dr, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-398-Ka-Nani-Dr-Kamuela-HI-96743/138315587_zpid/,House for sale,"$1,295,000.00",3 bds,3 ba,"2,320 sqft"
"92-9021 Paradise Pkwy, Ocean View, HI 96704",https://www.zillow.com/homedetails/92-9021-Paradise-Pkwy-Ocean-View-HI-96704/575608_zpid/,House for sale,"$369,000.00",3 bds,2 ba,"1,408 sqft"
"Ohia Dr #29, Captain Cook, HI 96704",https://www.zillow.com/homedetails/Ohia-Dr-29-Captain-Cook-HI-96704/2079158285_zpid/,Lot / Land for sale,"$5,000.00",1 acres lot,,
"164 Kaiulani St, Hilo, HI 96720",https://www.zillow.com/homedetails/164-Kaiulani-St-Hilo-HI-96720/548339_zpid/,House for sale,"$650,000.00",3 bds,3 ba,"2,076 sqft"
"76-6125 Royal Poinciana Pl #B, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/76-6125-Royal-Poinciana-Pl-B-Kailua-Kona-HI-96740/571813_zpid/,House for sale,"$425,000.00",2 bds,3 ba,"1,012 sqft"
"92-1677 Walaka Dr #33, Captain Cook, HI 96704",https://www.zillow.com/homedetails/92-1677-Walaka-Dr-33-Captain-Cook-HI-96704/2078205411_zpid/,Lot / Land for sale,"$75,000.00",1 acres lot,,
"17-292 Volcano Rd, Keaau, HI 96749",https://www.zillow.com/homedetails/17-292-Volcano-Rd-Keaau-HI-96749/543924_zpid/,House for sale,"$190,000.00",2 bds,2 ba,"1,248 sqft"
"59-189 Laninui Dr, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-189-Laninui-Dr-Kamuela-HI-96743/562248_zpid/,House for sale,"$1,495,000.00",3 bds,3 ba,"3,291 sqft"
"73-4542 Kukuki St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-4542-Kukuki-St-Kailua-Kona-HI-96740/2077911469_zpid/,House for sale,"$1,750,000.00",4 bds,5 ba,"2,810 sqft"
"59-588 Kaala Rd, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-588-Kaala-Rd-Kamuela-HI-96743/138315485_zpid/,House for sale,"$1,479,000.00",4 bds,4 ba,"3,288 sqft"
"59-250 Koaie Pl, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-250-Koaie-Pl-Kamuela-HI-96743/2080804493_zpid/,House for sale,"$1,800,000.00",3 bds,3 ba,"2,648 sqft"
"59-131 Lumai Pl, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-131-Lumai-Pl-Kamuela-HI-96743/110561827_zpid/,House for sale,"$1,850,000.00",3 bds,4 ba,"3,360 sqft"
"87-3194 Guava Rd, Captain Cook, HI 96704",https://www.zillow.com/homedetails/87-3194-Guava-Rd-Captain-Cook-HI-96704/80324096_zpid/,House for sale,"$498,800.00",3 bds,2 ba,"1,364 sqft"
"11-3120 Apuakehau Rd, Road, HI 96720",https://www.zillow.com/homedetails/11-3120-Apuakehau-Rd-Road-HI-96720/92458339_zpid/,Foreclosure,"$109,900.00",2 bds,1 ba,864 sqft
"14-3499 Mauna Kea Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-3499-Mauna-Kea-Rd-Pahoa-HI-96778/89178805_zpid/,House for sale,"$229,000.00",3 bds,2 ba,"1,232 sqft"
"11 Lahi St #3490, Hilo, HI 96720",https://www.zillow.com/homedetails/11-Lahi-St-3490-Hilo-HI-96720/118314348_zpid/,House for sale,"$399,000.00",4 bds,3 ba,"1,632 sqft"
"92-8992 King Kamehameha Blvd, Ocean View, HI 96704",https://www.zillow.com/homedetails/92-8992-King-Kamehameha-Blvd-Ocean-View-HI-96704/69383822_zpid/,House for sale,"$213,000.00",2 bds,2 ba,988 sqft
"73-4341 Kaiholo Pl, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-4341-Kaiholo-Pl-Kailua-Kona-HI-96740/251557083_zpid/,House for sale,"$799,000.00",3 bds,2 ba,"1,631 sqft"
"59-314 Olapa Way, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-314-Olapa-Way-Kamuela-HI-96743/138315478_zpid/,House for sale,"$1,550,000.00",5 bds,5 ba,"3,094 sqft"
"11-3155 Pa Alii Rd, Volcano, HI 96785",https://www.zillow.com/homedetails/11-3155-Pa-Alii-Rd-Volcano-HI-96785/2081535186_zpid/,House for sale,"$160,000.00",Studio,-- ba,-- sqft
"69-1532 Puako Beach Dr, Kamuela, HI 96743",https://www.zillow.com/homedetails/69-1532-Puako-Beach-Dr-Kamuela-HI-96743/2078936237_zpid/,House for sale,"$19,900,000.00",5 bds,8 ba,"5,360 sqft"
"UNIT 18, Honokaa, HI 96727",https://www.zillow.com/homedetails/UNIT-18-Honokaa-HI-96727/2077805399_zpid/,Foreclosure,"$25,000.00",3.69 acres lot,,
"13-3573 Kumakahi St, Pahoa, HI 96778",https://www.zillow.com/homedetails/13-3573-Kumakahi-St-Pahoa-HI-96778/92454927_zpid/,House for sale,"$465,000.00",5 bds,5 ba,"3,620 sqft"
"55-1050 Aina Ui Rd, Road, HI 96719",https://www.zillow.com/homedetails/55-1050-Aina-Ui-Rd-Road-HI-96719/561850_zpid/,House for sale,"$585,000.00",3 bds,3 ba,"1,280 sqft"
"Puka St, Naalehu, HI 96772",https://www.zillow.com/homedetails/Puka-St-Naalehu-HI-96772/299981172_zpid/,For sale by owner,"$18,900.00",0.28 acres lot,,
"12-157 Oliana Dr, Pahoa, HI 96778",https://www.zillow.com/homedetails/12-157-Oliana-Dr-Pahoa-HI-96778/533024_zpid/,House for sale,"$469,000.00",2 bds,2 ba,"1,400 sqft"
"15-1873 26th Ave, Keaau, HI 96749",https://www.zillow.com/homedetails/15-1873-26th-Ave-Keaau-HI-96749/121999715_zpid/,For sale by owner,"$349,000.00",6 bds,4 ba,"1,864 sqft"
"15-2037 16th Ave, Keaau, HI 96749",https://www.zillow.com/homedetails/15-2037-16th-Ave-Keaau-HI-96749/536915_zpid/,House for sale,"$345,000.00",4 bds,3 ba,"1,830 sqft"
"32 Olena St, Hilo, HI 96720",https://www.zillow.com/homedetails/32-Olena-St-Hilo-HI-96720/556506_zpid/,House for sale,"$360,000.00",4 bds,2 ba,"1,380 sqft"
"94-5786 Awa Pae Loop, Naalehu, HI 96772",https://www.zillow.com/homedetails/94-5786-Awa-Pae-Loop-Naalehu-HI-96772/138344818_zpid/,House for sale,"$449,000.00",3 bds,2 ba,"1,439 sqft"
"11-3765 1st St, Volcano, HI 96785",https://www.zillow.com/homedetails/11-3765-1st-St-Volcano-HI-96785/530850_zpid/,House for sale,"$370,000.00",3 bds,2 ba,"1,680 sqft"
"32-1566 Maluhia St, Ninole, HI 96773",https://www.zillow.com/homedetails/32-1566-Maluhia-St-Ninole-HI-96773/2083352078_zpid/,House for sale,"$1,200,000.00",4 bds,3 ba,"2,958 sqft"
"11-2645 Ala Naulani, Volcano, HI 96785",https://www.zillow.com/homedetails/11-2645-Ala-Naulani-Volcano-HI-96785/2077825770_zpid/,House for sale,"$129,000.00",Studio,-- ba,-- sqft
"Hopue Road Rd #3-3236, Mountain View, HI 96771",https://www.zillow.com/homedetails/Hopue-Road-Rd-3-3236-Mountain-View-HI-96771/2077786554_zpid/,Lot / Land for sale,"$23,000.00",3 acres lot,,
"73-4345 Paani Pl, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-4345-Paani-Pl-Kailua-Kona-HI-96740/567468_zpid/,House for sale,"$650,000.00",3 bds,2 ba,"1,752 sqft"
"59-119 Lauipala Pl, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-119-Lauipala-Pl-Kamuela-HI-96743/138315612_zpid/,House for sale,"$2,495,000.00",3 bds,5 ba,"3,477 sqft"
"18-4090 Heno St, Volcano, HI 96785",https://www.zillow.com/homedetails/18-4090-Heno-St-Volcano-HI-96785/2108094397_zpid/,House for sale,"$199,000.00",3 bds,3 ba,"1,232 sqft"
"78-6811 Keaupuni Pl, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/78-6811-Keaupuni-Pl-Kailua-Kona-HI-96740/573889_zpid/,House for sale,"$1,495,000.00",3 bds,4 ba,"3,364 sqft"
"11-1864 Kaimana St, Mountain View, HI 96771",https://www.zillow.com/homedetails/11-1864-Kaimana-St-Mountain-View-HI-96771/2093859271_zpid/,House for sale,"$145,000.00",4 bds,1 ba,"1,296 sqft"
"11-3016 Apele Rd, Mountain View, HI 96771",https://www.zillow.com/homedetails/11-3016-Apele-Rd-Mountain-View-HI-96771/2077932451_zpid/,For sale by owner,"$149,000.00",20 acres lot,,
"77-6488 Akai St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/77-6488-Akai-St-Kailua-Kona-HI-96740/572906_zpid/,House for sale,"$1,225,000.00",5 bds,4 ba,"3,098 sqft"
"13-646 Kamaili Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/13-646-Kamaili-Rd-Pahoa-HI-96778/138282202_zpid/,House for sale,"$625,000.00",3 bds,3 ba,"2,816 sqft"
"53-4154 Akoni Pule Hwy, Kapaau, HI 96755",https://www.zillow.com/homedetails/53-4154-Akoni-Pule-Hwy-Kapaau-HI-96755/561264_zpid/,Auction,$158K,3 bds,1 ba,"1,100 sqft"
"15-1101 Kiawe Dr, Road, HI 96749",https://www.zillow.com/homedetails/15-1101-Kiawe-Dr-Road-HI-96749/538096_zpid/,House for sale,"$379,000.00",2 bds,2 ba,"1,368 sqft"
"78-6903 Palekana Rd, Holualoa, HI 96725",https://www.zillow.com/homedetails/78-6903-Palekana-Rd-Holualoa-HI-96725/138337786_zpid/,House for sale,"$750,000.00",5 bds,5 ba,"3,128 sqft"
"14-3420 Nanawale Blvd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-3420-Nanawale-Blvd-Pahoa-HI-96778/534726_zpid/,House for sale,"$140,000.00",4 bds,2 ba,"1,392 sqft"
"37 Likeke St, Hilo, HI 96720",https://www.zillow.com/homedetails/37-Likeke-St-Hilo-HI-96720/551249_zpid/,House for sale,"$379,500.00",4 bds,2 ba,"1,800 sqft"
"69-9218 Ainamalu St, Waikoloa, HI 96738",https://www.zillow.com/homedetails/69-9218-Ainamalu-St-Waikoloa-HI-96738/318400448_zpid/,House for sale,"$1,199,000.00",4 bds,3 ba,"2,056 sqft"
"59-1058 Kohala Ranch Rd, Kamuela, HI 96743",https://www.zillow.com/homedetails/59-1058-Kohala-Ranch-Rd-Kamuela-HI-96743/138315450_zpid/,House for sale,"$2,895,000.00",5 bds,7 ba,"6,042 sqft"
"88-180 Kai Ave, Captain Cook, HI 96704",https://www.zillow.com/homedetails/88-180-Kai-Ave-Captain-Cook-HI-96704/138342320_zpid/,House for sale,"$499,900.00",3 bds,2 ba,"1,092 sqft"
"75-6009 Alii Dr APT Q23, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/75-6009-Alii-Dr-APT-Q23-Kailua-Kona-HI-96740/71667770_zpid/,Condo for sale,"$380,000.00",2 bds,2 ba,906 sqft
"92-1590 Kona Dr, Captain Cook, HI 96704",https://www.zillow.com/homedetails/92-1590-Kona-Dr-Captain-Cook-HI-96704/89182900_zpid/,House for sale,"$269,000.00",3 bds,2 ba,"1,440 sqft"
"92-9047 Leilani Pkwy, Ocean View, HI 96704",https://www.zillow.com/homedetails/92-9047-Leilani-Pkwy-Ocean-View-HI-96704/138342881_zpid/,House for sale,"$219,000.00",2 bds,2 ba,"1,152 sqft"
"77-287 Wikolia St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/77-287-Wikolia-St-Kailua-Kona-HI-96740/573022_zpid/,For sale by owner,"$899,000.00",4 bds,2 ba,"2,103 sqft"
"15-2727 Welea St, Pahoa, HI 96778",https://www.zillow.com/homedetails/15-2727-Welea-St-Pahoa-HI-96778/538112_zpid/,House for sale,"$720,000.00",3 bds,3 ba,"2,744 sqft"
"19-4057 Kalani Honua Rd, Volcano, HI 96785",https://www.zillow.com/homedetails/19-4057-Kalani-Honua-Rd-Volcano-HI-96785/2078088478_zpid/,House for sale,"$400,000.00",3 bds,2 ba,745 sqft
"1 Piha Kahuku Rd #2, Ninole, HI 96780",https://www.zillow.com/homedetails/1-Piha-Kahuku-Rd-2-Ninole-HI-96780/2081501607_zpid/,Lot / Land for sale,"$215,000.00",17 acres lot,,
"14-3753 Holo Lio Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-3753-Holo-Lio-Rd-Pahoa-HI-96778/248405914_zpid/,House for sale,"$248,000.00",4 bds,3 ba,"2,222 sqft"
"16-1497 Pohaku Dr, Keaau, HI 96749",https://www.zillow.com/homedetails/16-1497-Pohaku-Dr-Keaau-HI-96749/2077869646_zpid/,For sale by owner,"$327,000.00",3 bds,3 ba,"1,794 sqft"
"298 Aipuni St, Hilo, HI 96720",https://www.zillow.com/homedetails/298-Aipuni-St-Hilo-HI-96720/555356_zpid/,House for sale,"$345,000.00",3 bds,2 ba,960 sqft
"92-2327 Aloha Blvd, Ocean View, HI 96704",https://www.zillow.com/homedetails/92-2327-Aloha-Blvd-Ocean-View-HI-96704/138344010_zpid/,House for sale,"$219,000.00",3 bds,2 ba,"1,152 sqft"
"73-961 Ahulani St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-961-Ahulani-St-Kailua-Kona-HI-96740/567348_zpid/,House for sale,"$868,000.00",6 bds,4 ba,"2,592 sqft"
"68-1399 Mauna Lani Dr APT B201, Kamuela, HI 96743",https://www.zillow.com/homedetails/68-1399-Mauna-Lani-Dr-APT-B201-Kamuela-HI-96743/71663500_zpid/,Condo for sale,"$375,000.00",2 bds,3 ba,"1,481 sqft"
"11-3753 Alaohia St, Volcano, HI 96785",https://www.zillow.com/homedetails/11-3753-Alaohia-St-Volcano-HI-96785/2079176104_zpid/,House for sale,"$269,000.00",3 bds,3 ba,"1,328 sqft"
"1364 Haleloke St, Hilo, HI 96720",https://www.zillow.com/homedetails/1364-Haleloke-St-Hilo-HI-96720/240502200_zpid/,For sale by owner,"$640,000.00",4 bds,2.5 ba,"1,608 sqft"
"44-3071 Kula Kahiko Rd, Road, HI 96727",https://www.zillow.com/homedetails/44-3071-Kula-Kahiko-Rd-Road-HI-96727/138313006_zpid/,House for sale,"$829,000.00",3 bds,3 ba,"2,108 sqft"
"81-853 Makahiki Ln, Captain Cook, HI 96704",https://www.zillow.com/homedetails/81-853-Makahiki-Ln-Captain-Cook-HI-96704/138340061_zpid/,House for sale,"$2,250,000.00",3 bds,3 ba,"2,535 sqft"
"11-4039 Old Volcano Rd, Volcano, HI 96785",https://www.zillow.com/homedetails/11-4039-Old-Volcano-Rd-Volcano-HI-96785/320025805_zpid/,House for sale,"$1,890,000.00",4 bds,3 ba,"1,966 sqft"
"Ihope Rd #12-B, Mountain View, HI 96771",https://www.zillow.com/homedetails/Ihope-Rd-12-B-Mountain-View-HI-96771/2078220826_zpid/,Lot / Land for sale,"$74,100.00",5.12 acres lot,,
"73-1207 Kuakapu St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-1207-Kuakapu-St-Kailua-Kona-HI-96740/568586_zpid/,House for sale,"$1,450,000.00",5 bds,6 ba,"3,942 sqft"
"Unit 9 UNIT 9-A, Honokaa, HI 96727",https://www.zillow.com/homedetails/Unit-9-UNIT-9-A-Honokaa-HI-96727/2077805395_zpid/,Foreclosure,"$160,000.00",28.43 acres lot,,
"9-2 Hawaiian Ocean, Ocean View, HI 96737",https://www.zillow.com/homedetails/9-2-Hawaiian-Ocean-Ocean-View-HI-96737/2079141201_zpid/,For sale by owner,"$6,000.00",1 acres lot,,
"68-3752 Kimo Nui St, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-3752-Kimo-Nui-St-Waikoloa-HI-96738/564663_zpid/,House for sale,"$510,000.00",3 bds,2 ba,"1,232 sqft"
"66-1400 Alakea #A, Kamuela, HI 96743",https://www.zillow.com/homedetails/66-1400-Alakea-A-Kamuela-HI-96743/564013_zpid/,House for sale,"$4,950,000.00",4 bds,4 ba,"2,261 sqft"
"69-1642 Puako Beach Dr, Kamuela, HI 96743",https://www.zillow.com/homedetails/69-1642-Puako-Beach-Dr-Kamuela-HI-96743/80323541_zpid/,House for sale,"$8,475,000.00",4 bds,7 ba,"4,416 sqft"
"28285 Onomea St, Pepeekeo, HI 96783",https://www.zillow.com/homedetails/28285-Onomea-St-Pepeekeo-HI-96783/2078729815_zpid/,For sale by owner,"$492,000.00",5 bds,2 ba,"1,882 sqft"
"(HOPUE) Rr 3, Mountain View, HI 96771",https://www.zillow.com/homedetails/(HOPUE)-Rr-3-Mountain-View-HI-96771/2126391355_zpid/,Lot / Land for sale,"$22,000.00",3 acres lot,,
"64-5210 Hoohoa St, Kamuela, HI 96743",https://www.zillow.com/homedetails/64-5210-Hoohoa-St-Kamuela-HI-96743/563538_zpid/,House for sale,"$440,000.00",3 bds,2 ba,"1,008 sqft"
"68-1745 Waikoloa Rd APT J202, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-1745-Waikoloa-Rd-APT-J202-Waikoloa-HI-96738/71663336_zpid/,For sale by owner,"$349,999.00",3 bds,3 ba,"1,208 sqft"
"73-1153 Kaiminani Dr, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/73-1153-Kaiminani-Dr-Kailua-Kona-HI-96740/568161_zpid/,House for sale,"$729,000.00",3 bds,2 ba,"1,736 sqft"
"15-458 Limu St, Pahoa, HI 96778",https://www.zillow.com/homedetails/15-458-Limu-St-Pahoa-HI-96778/539525_zpid/,House for sale,"$199,500.00",3 bds,2 ba,"1,056 sqft"
"14-3310 Mayzee Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-3310-Mayzee-Rd-Pahoa-HI-96778/534908_zpid/,House for sale,"$179,000.00",3 bds,2 ba,"1,117 sqft"
"68-1706 Akaula Ct, Waikoloa, HI 96738",https://www.zillow.com/homedetails/68-1706-Akaula-Ct-Waikoloa-HI-96738/566183_zpid/,House for sale,"$749,900.00",3 bds,3 ba,"2,236 sqft"
"861 Hoalauna Way, Hilo, HI 96720",https://www.zillow.com/homedetails/861-Hoalauna-Way-Hilo-HI-96720/551446_zpid/,House for sale,"$439,000.00",4 bds,2 ba,"1,888 sqft"
"44-231 Hoolauae St, Honokaa, HI 96727",https://www.zillow.com/homedetails/44-231-Hoolauae-St-Honokaa-HI-96727/560087_zpid/,House for sale,"$189,000.00",2 bds,1 ba,912 sqft
"16-2059 Uau Rd #5, Mountain View, HI 96771",https://www.zillow.com/homedetails/16-2059-Uau-Rd-5-Mountain-View-HI-96771/2078135363_zpid/,House for sale,"$99,000.00",Studio,-- ba,144 sqft
"77-6409 Kilohana St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/77-6409-Kilohana-St-Kailua-Kona-HI-96740/573061_zpid/,For sale by owner,"$1,324,000.00",5 bds,5 ba,"3,310 sqft"
"69-1839 Puako Beach Dr #A, Kamuela, HI 96743",https://www.zillow.com/homedetails/69-1839-Puako-Beach-Dr-A-Kamuela-HI-96743/566370_zpid/,House for sale,"$875,000.00",3 bds,1 ba,"1,026 sqft"
"94-1502 Hekau St, Naalehu, HI 96772",https://www.zillow.com/homedetails/94-1502-Hekau-St-Naalehu-HI-96772/80324407_zpid/,House for sale,"$439,777.00",3 bds,2 ba,"1,698 sqft"
"14-3575 Nanawale Blvd, Pahoa, HI 96778",https://www.zillow.com/homedetails/14-3575-Nanawale-Blvd-Pahoa-HI-96778/533761_zpid/,House for sale,"$150,000.00",3 bds,2 ba,"1,050 sqft"
"18-8215 N Kulani Rd, Mountain View, HI 96771",https://www.zillow.com/homedetails/18-8215-N-Kulani-Rd-Mountain-View-HI-96771/2078299974_zpid/,House for sale,"$605,000.00",3 bds,3 ba,"2,080 sqft"
"77-6462 Kilohana St, Kailua Kona, HI 96740",https://www.zillow.com/homedetails/77-6462-Kilohana-St-Kailua-Kona-HI-96740/572470_zpid/,House for sale,"$1,100,000.00",5 bds,5 ba,"3,594 sqft"
"12-7208 Kalapana Kapoho Beach Rd, Pahoa, HI 96778",https://www.zillow.com/homedetails/12-7208-Kalapana-Kapoho-Beach-Rd-Pahoa-HI-96778/138281758_zpid/,House for sale,"$1,290,000.00",7 bds,7 ba,"4,768 sqft"
"62-3600 Amaui Dr #E-202, Kamuela, HI 96743",https://www.zillow.com/homedetails/62-3600-Amaui-Dr-E-202-Kamuela-HI-96743/2077826342_zpid/,Condo for sale,"$1,325,000.00",3 bds,3 ba,"2,111 sqft"
"12-71 Likoliko Loop, Pahoa, HI 96778",https://www.zillow.com/homedetails/12-71-Likoliko-Loop-Pahoa-HI-96778/532889_zpid/,House for sale,"$410,000.00",3 bds,3 ba,"1,720 sqft"
